Attributes,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Symbols,IBM,SNE,IBM,SNE,IBM,SNE,IBM,SNE,IBM,SNE,IBM,SNE
Date,,,,,,,,,,,,
2019-03-12,130.36085510253906,45.96952438354492,138.27999877929688,46.310001373291016,139.6999969482422,46.650001525878906,137.86000061035156,46.15999984741211,138.52000427246094,46.220001220703125,3954700.0,1290200.0
2019-03-13,130.62481689453125,46.316951751708984,138.55999755859375,46.65999984741211,139.32000732421875,46.84000015258789,137.85000610351562,46.459999084472656,138.0500030517578,46.56999969482422,3173200.0,920600.0
2019-03-14,130.8416290283203,45.780921936035156,138.7899932861328,46.119998931884766,138.94000244140625,46.2400016784668,138.05999755859375,45.95000076293945,138.50999450683594,46.22999954223633,2738600.0,778100.0
2019-03-15,131.44497680664062,45.90996170043945,139.42999267578125,46.25,140.3300018310547,46.529998779296875,139.22999572753906,46.04999923706055,139.3699951171875,46.209999084472656,7153700.0,848000.0
2019-03-18,132.18032836914062,45.741214752197266,140.2100067138672,46.08000183105469,140.3699951171875,46.279998779296875,138.72000122070312,45.97999954223633,139.8300018310547,46.25,3268500.0,632800.0
2019-03-19,132.44427490234375,45.195255279541016,140.49000549316406,45.529998779296875,141.6999969482422,46.33000183105469,140.0,45.4900016784668,140.9600067138672,46.20000076293945,3482300.0,2231600.0
2019-03-20,131.60525512695312,42.96179962158203,139.60000610351562,43.279998779296875,140.6999969482422,44.11000061035156,138.97999572753906,43.0099983215332,140.52999877929688,44.040000915527344,3649500.0,3729000.0
2019-03-21,133.33987426757812,43.686431884765625,141.44000244140625,44.0099983215332,142.1199951171875,44.119998931884766,138.8800048828125,43.04999923706055,139.10000610351562,43.09000015258789,3605400.0,1392400.0
2019-03-22,131.46383666992188,41.72098922729492,139.4499969482422,42.029998779296875,141.44000244140625,42.72999954223633,138.89999389648438,42.02000045776367,140.97000122070312,42.72999954223633,3877200.0,1579100.0
2019-03-25,131.2093048095703,41.840110778808594,139.17999267578125,42.150001525878906,139.91000366210938,42.47999954223633,138.35000610351562,41.90999984741211,139.05999755859375,42.099998474121094,2839800.0,954900.0
2019-03-26,132.1897430419922,42.41584014892578,140.22000122070312,42.72999954223633,141.02000427246094,43.27000045776367,139.4199981689453,42.47999954223633,139.92999267578125,42.75,2553700.0,1317800.0
2019-03-27,131.26585388183594,42.47540283203125,139.24000549316406,42.790000915527344,140.49000549316406,43.060001373291016,138.39999389648438,42.56999969482422,140.41000366210938,42.869998931884766,3098200.0,1696300.0
2019-03-28,131.90692138671875,42.2688102722168,139.9199981689453,42.400001525878906,140.44000244140625,42.720001220703125,139.10000610351562,42.15999984741211,139.91000366210938,42.689998626708984,2663900.0,978300.0
2019-03-29,133.01934814453125,42.10930633544922,141.10000610351562,42.2400016784668,141.22000122070312,42.36000061035156,140.14999389648438,41.97999954223633,140.5,42.29999923706055,3101400.0,908700.0
2019-04-01,135.09335327148438,42.847015380859375,143.3000030517578,42.97999954223633,143.41000366210938,43.02000045776367,141.50999450683594,42.630001068115234,141.50999450683594,42.68000030517578,3984300.0,1000600.0
2019-04-02,134.81053161621094,42.039520263671875,143.0,42.16999816894531,143.9499969482422,42.529998779296875,142.60000610351562,42.060001373291016,143.35000610351562,42.310001373291016,2404800.0,1325800.0
2019-04-03,135.4044647216797,42.25883865356445,143.6300048828125,42.38999938964844,144.22000122070312,42.650001525878906,143.00999450683594,42.349998474121094,143.64999389648438,42.560001373291016,2681200.0,1010500.0
2019-04-04,134.60313415527344,42.3884391784668,142.77999877929688,42.52000045776367,144.13999938964844,42.63999938964844,142.5399932861328,42.029998779296875,143.6199951171875,42.04999923706055,2771100.0,2378400.0
2019-04-05,135.07447814941406,42.936737060546875,143.27999877929688,43.06999969482422,143.5,43.290000915527344,142.4600067138672,43.02000045776367,143.2899932861328,43.25,2731800.0,1212200.0
2019-04-08,135.17819213867188,46.455810546875,143.38999938964844,46.599998474121094,143.4199981689453,46.91999816894531,142.8699951171875,42.959999084472656,143.02000427246094,43.0,2118200.0,8331100.0
2019-04-09,133.9715118408203,46.047080993652344,142.11000061035156,46.189998626708984,142.9499969482422,46.79999923706055,141.83999633789062,45.810001373291016,142.66000366210938,46.630001068115234,3038500.0,4273300.0
2019-04-10,134.8293914794922,45.93742370605469,143.02000427246094,46.08000183105469,143.5,46.22999954223633,141.97999572753906,45.86000061035156,142.1999969482422,45.86000061035156,2678000.0,1032100.0
2019-04-11,135.54586791992188,46.106895446777344,143.77999877929688,46.25,144.11000061035156,46.41999816894531,143.02999877929688,45.9900016784668,143.8000030517578,46.06999969482422,2942000.0,1157600.0
2019-04-12,136.08322143554688,46.844608306884766,144.35000610351562,46.9900016784668,144.44000244140625,47.150001525878906,143.6999969482422,46.75,144.25999450683594,46.86000061035156,2898900.0,984800.0
2019-04-15,135.6590118408203,47.16361618041992,143.89999389648438,47.310001373291016,144.4600067138672,47.65999984741211,143.27000427246094,46.93000030517578,144.39999389648438,47.029998779296875,3603200.0,1704600.0
2019-04-16,136.82797241210938,47.8016357421875,145.13999938964844,47.95000076293945,145.38999938964844,48.130001068115234,144.02000427246094,47.720001220703125,144.39999389648438,47.88999938964844,6301700.0,1066300.0
2019-04-17,131.143310546875,47.592288970947266,139.11000061035156,47.7400016784668,141.97999572753906,48.279998779296875,136.25999450683594,47.56999969482422,137.3699951171875,48.119998931884766,12525700.0,2349500.0
2019-04-18,132.29345703125,47.7119140625,140.3300018310547,47.86000061035156,140.49000549316406,48.029998779296875,138.6999969482422,47.56999969482422,139.0,47.779998779296875,4960000.0,1076300.0
2019-04-22,130.9359130859375,47.46268844604492,138.88999938964844,47.61000061035156,140.55999755859375,47.65999984741211,138.47999572753906,47.27000045776367,139.4199981689453,47.61000061035156,4494000.0,1343600.0
2019-04-23,132.3971405029297,48.150550842285156,140.44000244140625,48.29999923706055,140.9199981689453,48.40999984741211,138.94000244140625,47.619998931884766,139.14999389648438,47.720001220703125,4462200.0,2081300.0
2019-04-24,131.93519592285156,46.316246032714844,139.9499969482422,46.459999084472656,141.30999755859375,46.7400016784668,139.77999877929688,46.38999938964844,140.60000610351562,46.560001373291016,2774900.0,2118900.0
2019-04-25,130.6907958984375,46.515628814697266,138.6300048828125,46.65999984741211,139.75,46.880001068115234,137.7100067138672,46.43000030517578,139.6999969482422,46.83000183105469,2910100.0,1768900.0
2019-04-26,131.4544219970703,50.08455276489258,139.44000244140625,50.2400016784668,139.88999938964844,50.91999816894531,138.80999755859375,48.20000076293945,139.33999633789062,48.349998474121094,2319800.0,3853300.0
2019-04-29,131.0867462158203,50.094520568847656,139.0500030517578,50.25,139.6300048828125,50.5,138.80999755859375,49.709999084472656,139.14999389648438,49.9900016784668,2958300.0,1198100.0
2019-04-30,132.23687744140625,50.21414566040039,140.27000427246094,50.369998931884766,140.44000244140625,50.54999923706055,138.67999267578125,50.029998779296875,139.11000061035156,50.130001068115234,4638800.0,1487200.0
2019-05-01,132.51026916503906,51.20108413696289,140.55999755859375,51.36000061035156,141.80999755859375,51.869998931884766,140.1699981689453,50.38999938964844,140.5500030517578,50.38999938964844,3053700.0,2185000.0
2019-05-02,131.5958251953125,51.30077362060547,139.58999633789062,51.459999084472656,141.27999877929688,51.7599983215332,139.41000366210938,51.04999923706055,140.5,51.27000045776367,3541400.0,1349800.0
2019-05-03,132.21803283691406,52.08833312988281,140.25,52.25,141.0,52.470001220703125,139.6300048828125,51.5,139.6999969482422,51.630001068115234,2579900.0,2705000.0
2019-05-06,132.34059143066406,51.061519622802734,140.3800048828125,51.220001220703125,140.69000244140625,51.5,137.89999389648438,50.599998474121094,138.3000030517578,51.150001525878906,2793300.0,2228300.0
2019-05-07,129.75750732421875,48.73872756958008,137.63999938964844,48.88999938964844,139.50999450683594,49.25,136.19000244140625,48.61000061035156,139.14999389648438,49.0099983215332,4726800.0,3310700.0
2019-05-08,130.09689331054688,48.599159240722656,138.0,48.75,138.6999969482422,49.08000183105469,137.1300048828125,48.400001525878906,137.77000427246094,48.650001525878906,3818900.0,1220400.0
2019-05-09,129.10479736328125,48.599159240722656,135.33999633789062,48.75,135.5800018310547,49.11000061035156,133.02999877929688,48.099998474121094,134.88999938964844,48.119998931884766,4192700.0,1903300.0
2019-05-10,129.0857391357422,49.54622268676758,135.32000732421875,49.70000076293945,135.75,49.86000061035156,132.4199981689453,48.400001525878906,134.8800048828125,48.9900016784668,3977600.0,2148000.0
2019-05-13,125.36539459228516,47.881385803222656,131.4199981689453,48.029998779296875,133.57000732421875,48.65999984741211,130.9600067138672,47.869998931884766,133.27999877929688,48.5,4958000.0,1475700.0
2019-05-14,127.16831970214844,48.29011917114258,133.30999755859375,48.439998626708984,134.32000732421875,48.540000915527344,131.67999267578125,48.04999923706055,131.82000732421875,48.150001525878906,3280400.0,1146100.0
2019-05-15,128.20809936523438,49.78547668457031,134.39999389648438,49.939998626708984,134.58999633789062,50.08000183105469,132.3699951171875,49.029998779296875,132.58999633789062,49.47999954223633,2551000.0,2177900.0
2019-05-16,129.6199188232422,51.83910369873047,135.8800048828125,52.0,136.11000061035156,52.33000183105469,134.63999938964844,50.25,134.74000549316406,50.91999816894531,3017300.0,5301500.0
2019-05-17,128.13177490234375,52.44721984863281,134.32000732421875,52.61000061035156,135.41000366210938,53.61000061035156,133.94000244140625,52.380001068115234,134.67999267578125,53.220001220703125,2619100.0,3318300.0
2019-05-20,128.89492797851562,52.03848648071289,135.1199951171875,52.20000076293945,135.42999267578125,52.880001068115234,132.92999267578125,52.0099983215332,133.52999877929688,52.540000915527344,3264500.0,2019900.0
2019-05-21,130.16366577148438,50.87210464477539,136.4499969482422,51.029998779296875,137.05999755859375,51.22999954223633,135.7899932861328,50.560001373291016,136.1199951171875,51.22999954223633,2503500.0,1451300.0
2019-05-22,130.0682830810547,50.333778381347656,136.35000610351562,50.4900016784668,136.75,50.720001220703125,135.7100067138672,50.369998931884766,136.0,50.630001068115234,1849800.0,1127800.0
2019-05-23,126.29069519042969,48.1904296875,132.38999938964844,48.34000015258789,135.1300048828125,48.56999969482422,130.44000244140625,48.130001068115234,135.1300048828125,48.47999954223633,5343400.0,1894500.0
2019-05-24,126.18577575683594,48.82844924926758,132.27999877929688,48.97999954223633,134.25,49.18000030517578,131.58999633789062,48.66999816894531,133.52999877929688,48.66999816894531,2596100.0,814200.0
2019-05-28,124.44963073730469,49.017860412597656,130.4600067138672,49.16999816894531,132.63999938964844,49.72999954223633,130.27000427246094,49.09000015258789,132.1300048828125,49.709999084472656,4908800.0,879500.0
2019-05-29,123.71509552001953,48.08076858520508,129.69000244140625,48.22999954223633,130.27999877929688,48.470001220703125,128.32000732421875,48.0099983215332,130.0,48.459999084472656,3679000.0,869600.0
2019-05-30,123.60063171386719,48.37984085083008,129.57000732421875,48.529998779296875,129.97000122070312,48.790000915527344,128.92999267578125,48.29999923706055,129.74000549316406,48.54999923706055,2741900.0,613100.0
2019-05-31,121.13948822021484,47.85148239135742,126.98999786376953,48.0,128.44000244140625,48.099998474121094,126.8499984741211,47.709999084472656,128.44000244140625,47.97999954223633,3539300.0,1085200.0
2019-06-03,122.36051940917969,47.63216018676758,128.27000427246094,47.779998779296875,128.55999755859375,48.36000061035156,127.05999755859375,47.70000076293945,127.0999984741211,48.0099983215332,4266900.0,849600.0
2019-06-04,126.57688903808594,47.9810791015625,132.69000244140625,48.130001068115234,132.74000549316406,48.16999816894531,129.08999633789062,47.290000915527344,129.55999755859375,47.630001068115234,3913500.0,1014100.0
2019-06-05,125.43218231201172,47.961143493652344,131.49000549316406,48.11000061035156,133.61000061035156,48.5,130.47000122070312,47.72999954223633,133.3800048828125,48.5,3161300.0,764200.0
2019-06-06,126.12854766845703,47.303184509277344,132.22000122070312,47.45000076293945,132.64999389648438,47.7599983215332,130.89999389648438,47.33000183105469,132.19000244140625,47.63999938964844,2298200.0,1159900.0
2019-06-07,127.16831970214844,48.70882034301758,133.30999755859375,48.86000061035156,134.72000122070312,49.099998474121094,132.2100067138672,48.13999938964844,132.47000122070312,48.13999938964844,2553400.0,1146300.0
2019-06-10,128.53244018554688,49.466468811035156,134.74000549316406,49.619998931884766,135.35000610351562,49.79999923706055,133.91000366210938,49.16999816894531,134.3800048828125,49.65999984741211,2911300.0,1711200.0
2019-06-11,129.68670654296875,49.66585159301758,135.9499969482422,49.81999969482422,136.4600067138672,50.119998931884766,135.0500030517578,49.66999816894531,135.32000732421875,49.880001068115234,3407300.0,1064100.0
2019-06-12,128.65643310546875,49.227210998535156,134.8699951171875,49.380001068115234,135.94000244140625,49.529998779296875,134.41000366210938,49.0,135.55999755859375,49.16999816894531,2254700.0,1504100.0
2019-06-13,129.5054168701172,49.51631164550781,135.75999450683594,49.66999816894531,136.27000427246094,49.86000061035156,135.08999633789062,49.38999938964844,135.1300048828125,49.40999984741211,2955300.0,1198700.0
2019-06-14,128.9235382080078,51.171180725097656,135.14999389648438,51.33000183105469,135.8800048828125,51.560001373291016,134.42999267578125,50.43000030517578,135.44000244140625,50.540000915527344,2193300.0,3736100.0
2019-06-17,128.73275756835938,51.93879318237305,134.9499969482422,52.099998474121094,136.02999877929688,52.66999816894531,134.6999969482422,51.7400016784668,135.38999938964844,51.7400016784668,2194100.0,2555100.0
2019-06-18,130.09689331054688,52.04845428466797,136.3800048828125,52.209999084472656,137.19000244140625,52.56999969482422,135.1999969482422,52.099998474121094,135.1999969482422,52.290000915527344,2914700.0,1695700.0
2019-06-19,130.76463317871094,52.816070556640625,137.0800018310547,52.97999954223633,138.36000061035156,53.16999816894531,136.24000549316406,52.58000183105469,136.42999267578125,52.93000030517578,2382400.0,2280400.0
2019-06-20,132.4530792236328,53.773101806640625,138.85000610351562,53.939998626708984,139.5399932861328,54.119998931884766,138.1999969482422,53.290000915527344,138.92999267578125,54.04999923706055,3071000.0,1678700.0
2019-06-21,132.78697204589844,53.07527160644531,139.1999969482422,53.2400016784668,139.5399932861328,53.650001525878906,138.38999938964844,52.709999084472656,138.44000244140625,52.9900016784668,5288700.0,2478300.0
2019-06-24,132.9300537109375,52.98554992675781,139.35000610351562,53.150001525878906,140.14999389648438,53.72999954223633,139.0500030517578,53.119998931884766,139.1999969482422,53.540000915527344,2186000.0,1530300.0
2019-06-25,131.98565673828125,52.38740158081055,138.36000061035156,52.54999923706055,139.5500030517578,53.04999923706055,138.1300048828125,52.5099983215332,139.4600067138672,52.560001373291016,2801200.0,1868600.0
2019-06-26,132.13829040527344,52.29767990112305,138.52000427246094,52.459999084472656,139.67999267578125,52.849998474121094,138.41000366210938,52.0099983215332,138.8699951171875,52.65999984741211,2284600.0,1080600.0
2019-06-27,132.13829040527344,52.53694152832031,138.52000427246094,52.70000076293945,139.3000030517578,52.779998779296875,137.9499969482422,52.209999084472656,138.72000122070312,52.540000915527344,2149800.0,1027600.0
2019-06-28,131.54684448242188,52.22789764404297,137.89999389648438,52.38999938964844,139.13999938964844,52.84000015258789,137.83999633789062,52.189998626708984,138.57000732421875,52.84000015258789,6153900.0,886200.0
2019-07-01,133.43563842773438,53.5438117980957,139.8800048828125,53.709999084472656,141.49000549316406,53.81999969482422,139.27999877929688,52.97999954223633,139.60000610351562,53.560001373291016,3377700.0,1908200.0
2019-07-02,133.7599639892578,53.51390838623047,140.22000122070312,53.68000030517578,140.42999267578125,53.70000076293945,139.47000122070312,53.130001068115234,139.75,53.27000045776367,2409700.0,1386900.0
2019-07-03,135.01914978027344,54.550689697265625,141.5399932861328,54.720001220703125,141.82000732421875,54.810001373291016,140.42999267578125,54.189998626708984,140.72000122070312,54.209999084472656,1930400.0,784100.0
2019-07-05,134.8665313720703,54.8597297668457,141.3800048828125,55.029998779296875,141.49000549316406,55.11000061035156,139.91000366210938,54.380001068115234,140.8699951171875,54.38999938964844,2134700.0,1468700.0
2019-07-08,134.09384155273438,54.490875244140625,140.57000732421875,54.65999984741211,141.2899932861328,54.91999816894531,140.27000427246094,54.65999984741211,141.0500030517578,54.900001525878906,2395300.0,1691000.0
2019-07-09,132.9109649658203,54.21174240112305,139.3300018310547,54.380001068115234,140.99000549316406,54.5099983215332,139.1300048828125,53.900001525878906,140.61000061035156,54.130001068115234,3365200.0,1307200.0
2019-07-10,133.99844360351562,54.61050033569336,140.47000122070312,54.779998779296875,141.91000366210938,55.20000076293945,139.7899932861328,54.66999816894531,140.0,55.11000061035156,2513900.0,833900.0
2019-07-11,134.73300170898438,54.849761962890625,141.24000549316406,55.02000045776367,141.5800018310547,55.209999084472656,140.3000030517578,54.88999938964844,140.7899932861328,54.9900016784668,2132900.0,2797000.0
2019-07-12,136.16387939453125,55.59743881225586,142.74000549316406,55.77000045776367,142.9199981689453,55.9900016784668,141.66000366210938,55.54999923706055,141.9199981689453,55.68000030517578,2786200.0,770100.0
2019-07-15,136.7171630859375,55.59743881225586,143.32000732421875,55.77000045776367,143.50999450683594,56.04999923706055,142.1199951171875,55.650001525878906,142.88999938964844,56.0,2368300.0,917700.0
2019-07-16,136.91748046875,53.82294845581055,143.52999877929688,53.9900016784668,144.0399932861328,54.5099983215332,143.02000427246094,53.689998626708984,143.1699981689453,54.16999816894531,3474700.0,1461400.0
2019-07-17,136.4786834716797,54.2017707824707,143.07000732421875,54.369998931884766,143.8000030517578,54.79999923706055,141.9499969482422,54.16999816894531,143.61000061035156,54.779998779296875,6064300.0,1025700.0
2019-07-18,142.7364501953125,53.78307342529297,149.6300048828125,53.95000076293945,150.30999755859375,54.04999923706055,142.1999969482422,53.40999984741211,142.5,53.650001525878906,12695400.0,836400.0
2019-07-19,142.7841339111328,53.49396896362305,149.67999267578125,53.65999984741211,151.5800018310547,54.33000183105469,149.5500030517578,53.650001525878906,149.9600067138672,54.310001373291016,7290700.0,400700.0
2019-07-22,142.8413848876953,53.6335334777832,149.74000549316406,53.79999923706055,151.94000244140625,54.04999923706055,149.6999969482422,53.68000030517578,150.16000366210938,54.02000045776367,4092600.0,965200.0
2019-07-23,143.451904296875,54.24164962768555,150.3800048828125,54.40999984741211,150.72000122070312,54.470001220703125,148.3800048828125,54.029998779296875,150.57000732421875,54.279998779296875,3742200.0,730200.0
2019-07-24,143.11801147460938,54.92951202392578,150.02999877929688,55.099998474121094,151.4499969482422,55.209999084472656,149.1999969482422,54.75,150.1199951171875,54.869998931884766,2952400.0,1115700.0
2019-07-25,143.46142578125,54.3812141418457,150.38999938964844,54.54999923706055,150.6199951171875,54.7599983215332,148.61000061035156,54.31999969482422,149.82000732421875,54.5,3102100.0,1381400.0
2019-07-26,144.38673400878906,54.63043975830078,151.36000061035156,54.79999923706055,151.41000366210938,54.93000030517578,150.10000610351562,54.59000015258789,151.0,54.79999923706055,2904300.0,1631800.0
2019-07-29,143.92886352539062,54.5307502746582,150.8800048828125,54.70000076293945,151.47999572753906,54.84000015258789,150.32000732421875,54.0,151.11000061035156,54.0,2075500.0,3002000.0
2019-07-30,142.87001037597656,56.92332458496094,149.77000427246094,57.099998474121094,150.39999389648438,57.40999984741211,149.22000122070312,56.02000045776367,150.0,56.060001373291016,2632700.0,3197400.0
