Attributes,Adj Close,Adj Close.1,Close,Close.1,High,High.1,Low,Low.1,Open,Open.1,Volume,Volume.1,Adj Close.2,Adj Close.3,Close.2,Close.3,High.2,High.3,Low.2,Low.3,Open.2,Open.3,Volume.2,Volume.3
Symbols,AAPL,AMZN,AAPL,AMZN,AAPL,AMZN,AAPL,AMZN,AAPL,AMZN,AAPL,AMZN,IBM,SNE,IBM,SNE,IBM,SNE,IBM,SNE,IBM,SNE,IBM,SNE
Date,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-17,152.77574157714844,1693.219970703125,155.86000061035156,1693.219970703125,157.66000366210938,1700.1700439453125,153.25999450683594,1677.5,154.1999969482422,1680.0,29821200.0,4208900.0,113.86563873291016,49.14599609375,122.19000244140625,49.5099983215332,122.41000366210938,49.7599983215332,120.55000305175781,48.86000061035156,120.55999755859375,49.029998779296875,5029900.0,708700.0
2019-01-18,153.7167510986328,1696.199951171875,156.82000732421875,1696.199951171875,157.8800048828125,1716.199951171875,155.97999572753906,1691.5400390625,157.5,1712.0,33751000.0,6020500.0,115.38458251953125,49.811073303222656,123.81999969482422,50.18000030517578,124.72000122070312,50.36000061035156,122.70999908447266,49.790000915527344,123.2699966430664,50.11000061035156,6008500.0,889400.0
2019-01-22,150.2664031982422,1632.1700439453125,153.3000030517578,1632.1700439453125,156.72999572753906,1681.8699951171875,152.6199951171875,1610.199951171875,156.41000366210938,1681.0,30394000.0,6416800.0,114.17314147949219,48.113643646240234,122.5199966430664,48.470001220703125,123.80000305175781,49.150001525878906,121.54000091552734,48.18000030517578,123.30000305175781,49.040000915527344,10052400.0,901800.0
2019-01-23,150.87413024902344,1640.02001953125,153.9199981689453,1640.02001953125,155.13999938964844,1657.4300537109375,151.6999969482422,1612.0,154.14999389648438,1656.0,23130600.0,5225200.0,123.83668518066406,48.10371780395508,132.88999938964844,48.459999084472656,135.0,49.119998931884766,130.30999755859375,48.09000015258789,131.3699951171875,49.02000045776367,22063700.0,803200.0
2019-01-24,149.67825317382812,1654.9300537109375,152.6999969482422,1654.9300537109375,154.47999572753906,1657.260009765625,151.74000549316406,1631.780029296875,154.11000061035156,1641.0699462890625,25441500.0,4089900.0,123.5011978149414,48.01437759399414,132.52999877929688,48.369998931884766,133.2100067138672,48.40999984741211,131.42999267578125,47.97999954223633,132.6300048828125,48.13999938964844,6322900.0,886900.0
2019-01-25,154.63815307617188,1670.5699462890625,157.75999450683594,1670.5699462890625,158.1300048828125,1683.47998046875,154.32000732421875,1661.6099853515625,155.47999572753906,1670.5,33535500.0,4945900.0,124.84309387207031,48.40150833129883,133.97000122070312,48.7599983215332,134.44000244140625,49.0099983215332,132.42999267578125,48.65999984741211,132.8699951171875,48.93000030517578,5707400.0,782200.0
2019-01-28,153.20704650878906,1637.8900146484375,156.3000030517578,1637.8900146484375,156.3300018310547,1645.0,153.66000366210938,1614.0899658203125,155.7899932861328,1643.5899658203125,26192100.0,4837700.0,125.12267303466797,48.47100067138672,134.27000427246094,48.83000183105469,134.80999755859375,48.93000030517578,132.5800018310547,48.20000076293945,133.10000610351562,48.52000045776367,5357700.0,743800.0
2019-01-29,151.61907958984375,1593.8800048828125,154.67999267578125,1593.8800048828125,158.1300048828125,1632.3800048828125,154.11000061035156,1590.719970703125,156.25,1631.27001953125,41587200.0,4632800.0,125.17855834960938,48.42136001586914,134.3300018310547,48.779998779296875,135.41000366210938,49.11000061035156,133.60000610351562,48.630001068115234,134.2899932861328,49.040000915527344,5037100.0,674200.0
2019-01-30,161.9799346923828,1670.4300537109375,165.25,1670.4300537109375,166.14999389648438,1676.949951171875,160.22999572753906,1619.6800537109375,163.25,1623.0,61109800.0,5783800.0,125.22516632080078,48.83827590942383,134.3800048828125,49.20000076293945,135.02999877929688,49.2599983215332,133.25,48.310001373291016,134.0,48.779998779296875,4500900.0,922100.0
2019-01-31,163.1463623046875,1718.72998046875,166.44000244140625,1718.72998046875,169.0,1736.4100341796875,164.55999755859375,1679.0799560546875,166.11000061035156,1692.8499755859375,40739600.0,10910300.0,125.26243591308594,49.75151062011719,134.4199981689453,50.119998931884766,134.72000122070312,50.540000915527344,133.74000549316406,49.689998626708984,134.4499969482422,50.040000915527344,4884000.0,1583600.0
2019-02-01,163.22479248046875,1626.22998046875,166.52000427246094,1626.22998046875,168.97999572753906,1673.06005859375,165.92999267578125,1622.010009765625,166.9600067138672,1638.8800048828125,32668100.0,11506200.0,124.9642562866211,45.810699462890625,134.10000610351562,46.150001525878906,135.1999969482422,50.040000915527344,133.35000610351562,45.119998931884766,134.97000122070312,50.0,3806000.0,6962800.0
2019-02-04,167.86119079589844,1633.31005859375,171.25,1633.31005859375,171.66000366210938,1649.6300048828125,167.27999877929688,1613.5,167.41000366210938,1623.0,31495500.0,4929100.0,125.97998809814453,45.94967269897461,135.19000244140625,46.290000915527344,135.1999969482422,46.41999816894531,132.99000549316406,45.810001373291016,134.02000427246094,45.88999938964844,3966600.0,1977200.0
2019-02-05,170.73321533203125,1658.81005859375,174.17999267578125,1658.81005859375,175.0800018310547,1665.260009765625,172.35000610351562,1642.5,172.86000061035156,1643.3399658203125,36101600.0,4453100.0,126.3154525756836,45.52283477783203,135.5500030517578,45.86000061035156,135.82000732421875,46.220001220703125,134.9199981689453,45.7599983215332,135.27999877929688,46.20000076293945,5398900.0,1609500.0
2019-02-06,170.7920379638672,1640.260009765625,174.24000549316406,1640.260009765625,175.57000732421875,1672.260009765625,172.85000610351562,1633.3399658203125,174.64999389648438,1670.75,28239600.0,3939900.0,127.03299713134766,43.89488983154297,136.32000732421875,44.220001220703125,136.64999389648438,44.66999816894531,135.1699981689453,43.97999954223633,135.22000122070312,44.4900016784668,4879700.0,2822500.0
2019-02-07,167.5573272705078,1614.3699951171875,170.94000244140625,1614.3699951171875,173.94000244140625,1625.5400390625,170.33999633789062,1592.9100341796875,172.39999389648438,1625.0,31741700.0,4626600.0,125.56234741210938,42.7434196472168,133.19000244140625,43.060001373291016,134.47000122070312,43.150001525878906,132.1199951171875,42.43000030517578,133.5500030517578,42.93000030517578,4379400.0,3049100.0
2019-02-08,167.7542266845703,1588.219970703125,170.41000366210938,1588.219970703125,170.66000366210938,1588.5899658203125,168.4199981689453,1566.760009765625,168.99000549316406,1586.0,23820000.0,5657500.0,126.05256652832031,43.96437454223633,133.7100067138672,44.290000915527344,133.7100067138672,44.5,132.19000244140625,43.66999816894531,132.33999633789062,44.400001525878906,3249800.0,2078500.0
2019-02-11,166.7894744873047,1591.0,169.42999267578125,1591.0,171.2100067138672,1609.2900390625,169.25,1586.0,171.0500030517578,1600.97998046875,20993400.0,3317300.0,126.31653594970703,44.262168884277344,133.99000549316406,44.59000015258789,135.14999389648438,44.709999084472656,133.91000366210938,44.20000076293945,134.2899932861328,44.5099983215332,3095100.0,2044900.0
2019-02-12,168.2267303466797,1638.010009765625,170.88999938964844,1638.010009765625,171.0,1639.4000244140625,169.6999969482422,1598.8800048828125,170.10000610351562,1604.0,22283500.0,4858600.0,128.25856018066406,43.954444885253906,136.0500030517578,44.279998779296875,136.1999969482422,44.4900016784668,134.86000061035156,44.029998779296875,135.14999389648438,44.029998779296875,3317200.0,1154100.0
2019-02-13,167.5277862548828,1640.0,170.17999267578125,1640.0,172.47999572753906,1656.3800048828125,169.9199981689453,1637.1099853515625,171.38999938964844,1647.0,22490200.0,3560300.0,129.6443634033203,44.72871398925781,137.52000427246094,45.060001373291016,137.9199981689453,45.34000015258789,136.41000366210938,44.47999954223633,136.9199981689453,44.529998779296875,4253000.0,1470200.0
2019-02-14,168.13815307617188,1622.6500244140625,170.8000030517578,1622.6500244140625,171.25999450683594,1637.9000244140625,169.3800048828125,1606.06005859375,169.7100067138672,1624.5,21835700.0,4120500.0,128.66392517089844,44.788272857666016,136.47999572753906,45.119998931884766,137.60000610351562,45.40999984741211,136.2100067138672,44.939998626708984,137.1699981689453,45.0,2789400.0,730100.0
2019-02-15,167.76406860351562,1607.949951171875,170.4199981689453,1607.949951171875,171.6999969482422,1628.9100341796875,169.75,1604.5,171.25,1627.8599853515625,24626800.0,4343900.0,130.1251678466797,45.453346252441406,138.02999877929688,45.790000915527344,138.19000244140625,46.04999923706055,137.38999938964844,45.52000045776367,137.5800018310547,45.54999923706055,3844100.0,1445400.0
2019-02-19,168.26609802246094,1627.5799560546875,170.92999267578125,1627.5799560546875,171.44000244140625,1634.0,169.49000549316406,1600.56005859375,169.7100067138672,1601.0,18972800.0,3681700.0,130.7567901611328,45.88018798828125,138.6999969482422,46.220001220703125,138.6999969482422,46.4900016784668,137.36000061035156,46.119998931884766,137.80999755859375,46.220001220703125,3385700.0,1662900.0
2019-02-20,169.34896850585938,1622.0999755859375,172.02999877929688,1622.0999755859375,173.32000732421875,1634.9300537109375,170.99000549316406,1610.1199951171875,171.19000244140625,1630.0,26114400.0,3337600.0,130.09689331054688,46.53533172607422,138.0,46.880001068115234,139.24000549316406,47.5,137.22000122070312,46.650001525878906,138.75999450683594,47.45000076293945,3802000.0,2226800.0
2019-02-21,168.3940887451172,1619.43994140625,171.05999755859375,1619.43994140625,172.3699951171875,1623.56005859375,170.3000030517578,1600.9100341796875,171.8000030517578,1619.8499755859375,17249700.0,3483400.0,129.94602966308594,47.28974533081055,137.83999633789062,47.63999938964844,138.35000610351562,48.04999923706055,137.35000610351562,47.439998626708984,137.82000732421875,47.849998474121094,2937300.0,2215000.0
2019-02-22,170.27430725097656,1631.56005859375,172.97000122070312,1631.56005859375,173.0,1634.93994140625,171.3800048828125,1621.1700439453125,171.5800018310547,1623.5,18913200.0,3096200.0,131.2753143310547,47.537906646728516,139.25,47.88999938964844,139.3800048828125,48.150001525878906,138.42999267578125,47.779998779296875,138.72999572753906,47.900001525878906,3113700.0,1189600.0
2019-02-25,171.51466369628906,1633.0,174.22999572753906,1633.0,175.8699951171875,1654.5999755859375,173.9499969482422,1630.3900146484375,174.16000366210938,1641.449951171875,21873400.0,3184500.0,131.4732666015625,48.10371780395508,139.4600067138672,48.459999084472656,140.47000122070312,48.7400016784668,139.32000732421875,48.38999938964844,140.0,48.54999923706055,3194200.0,996800.0
2019-02-26,171.6131134033203,1636.4000244140625,174.3300018310547,1636.4000244140625,175.3000030517578,1639.989990234375,173.1699981689453,1616.1300048828125,173.7100067138672,1625.97998046875,17070200.0,2665800.0,131.7183837890625,47.83570098876953,139.72000122070312,48.189998626708984,140.49000549316406,48.36000061035156,139.47000122070312,47.97999954223633,139.6699981689453,48.16999816894531,3060400.0,1305700.0
2019-02-27,172.1446990966797,1641.0899658203125,174.8699951171875,1641.0899658203125,175.0,1641.81005859375,172.72999572753906,1615.0999755859375,173.2100067138672,1628.1800537109375,27835400.0,3148800.0,131.1998748779297,48.073936462402344,139.1699981689453,48.43000030517578,139.57000732421875,48.47999954223633,138.39999389648438,48.13999938964844,139.25,48.36000061035156,2530900.0,866400.0
2019-02-28,170.45150756835938,1639.8299560546875,173.14999389648438,1639.8299560546875,174.91000366210938,1651.77001953125,172.9199981689453,1633.8299560546875,174.32000732421875,1635.25,28215400.0,3025900.0,130.2194366455078,47.63717269897461,138.1300048828125,47.9900016784668,139.05999755859375,48.2400016784668,137.72000122070312,47.91999816894531,138.77000427246094,48.209999084472656,3457800.0,800900.0
2019-03-01,172.2431182861328,1671.72998046875,174.97000122070312,1671.72998046875,175.14999389648438,1674.260009765625,172.88999938964844,1651.0,174.27999877929688,1655.1300048828125,25886200.0,4974900.0,131.2281494140625,47.537906646728516,139.1999969482422,47.88999938964844,140.0399932861328,48.060001373291016,138.63999938964844,47.689998626708984,139.30999755859375,47.81999969482422,3030000.0,969000.0
2019-03-04,173.10943603515625,1696.1700439453125,175.85000610351562,1696.1700439453125,177.75,1709.4300537109375,173.97000122070312,1674.3599853515625,175.69000244140625,1685.0,27436200.0,6167400.0,130.50225830078125,47.26988983154297,138.42999267578125,47.619998931884766,140.0800018310547,47.869998931884766,137.1699981689453,47.22999954223633,139.99000549316406,47.779998779296875,3406900.0,1230900.0
2019-03-05,172.79440307617188,1692.4300537109375,175.52999877929688,1692.4300537109375,176.0,1707.800048828125,174.5399932861328,1689.010009765625,175.94000244140625,1702.949951171875,19737400.0,3681500.0,129.9837646484375,47.309600830078125,137.8800048828125,47.65999984741211,138.74000549316406,47.900001525878906,137.55999755859375,47.529998779296875,138.3699951171875,47.75,4250300.0,638300.0
2019-03-06,171.8001708984375,1668.949951171875,174.52000427246094,1668.949951171875,175.49000549316406,1697.75,173.94000244140625,1668.280029296875,174.6699981689453,1695.969970703125,20810400.0,3996000.0,129.13528442382812,47.1805534362793,136.97999572753906,47.529998779296875,138.38999938964844,47.810001373291016,136.72000122070312,47.52000045776367,138.1199951171875,47.68000030517578,2768300.0,685400.0
2019-03-07,169.8116455078125,1625.949951171875,172.5,1625.949951171875,174.44000244140625,1669.75,172.02000427246094,1620.510009765625,173.8699951171875,1667.3699951171875,24796400.0,4957000.0,127.60807037353516,46.05886459350586,135.36000061035156,46.400001525878906,136.88999938964844,47.0,134.6300048828125,46.13999938964844,136.61000061035156,47.0,4358800.0,1360200.0
2019-03-08,170.2152557373047,1620.800048828125,172.91000366210938,1620.800048828125,173.07000732421875,1622.719970703125,169.5,1586.5699462890625,170.32000732421875,1604.010009765625,23999400.0,4667000.0,127.353515625,45.6121711730957,135.08999633789062,45.95000076293945,135.24000549316406,46.0,133.5800018310547,45.189998626708984,134.2100067138672,45.279998779296875,3773600.0,1074100.0
2019-03-11,176.11187744140625,1670.6199951171875,178.89999389648438,1670.6199951171875,179.1199951171875,1672.2900390625,175.35000610351562,1626.010009765625,175.49000549316406,1626.1199951171875,32011000.0,3876400.0,129.82350158691406,45.76106643676758,137.7100067138672,46.099998474121094,137.72999572753906,46.18000030517578,135.83999633789062,45.15999984741211,136.02999877929688,45.29999923706055,3939300.0,1555600.0
2019-03-12,178.090576171875,1673.0999755859375,180.91000366210938,1673.0999755859375,182.6699981689453,1684.27001953125,179.3699951171875,1660.97998046875,180.0,1669.0,32467600.0,3614500.0,130.36085510253906,45.96952438354492,138.27999877929688,46.310001373291016,139.6999969482422,46.650001525878906,137.86000061035156,46.15999984741211,138.52000427246094,46.220001220703125,3954700.0,1290200.0
2019-03-13,178.8780975341797,1690.81005859375,181.7100067138672,1690.81005859375,183.3000030517578,1700.0,180.9199981689453,1679.3499755859375,182.25,1683.0,31032500.0,3552000.0,130.62481689453125,46.316951751708984,138.55999755859375,46.65999984741211,139.32000732421875,46.84000015258789,137.85000610351562,46.459999084472656,138.0500030517578,46.56999969482422,3173200.0,920600.0
2019-03-14,180.86660766601562,1686.219970703125,183.72999572753906,1686.219970703125,184.10000610351562,1702.0,182.55999755859375,1684.3399658203125,183.89999389648438,1691.199951171875,23579500.0,2946600.0,130.8416290283203,45.780921936035156,138.7899932861328,46.119998931884766,138.94000244140625,46.2400016784668,138.05999755859375,45.95000076293945,138.50999450683594,46.22999954223633,2738600.0,778100.0
2019-03-15,183.2193603515625,1712.3599853515625,186.1199951171875,1712.3599853515625,187.3300018310547,1718.800048828125,183.74000549316406,1693.1300048828125,184.85000610351562,1703.0,39042900.0,7550900.0,131.44497680664062,45.90996170043945,139.42999267578125,46.25,140.3300018310547,46.529998779296875,139.22999572753906,46.04999923706055,139.3699951171875,46.209999084472656,7153700.0,848000.0
2019-03-18,185.0897674560547,1742.1500244140625,188.02000427246094,1742.1500244140625,188.38999938964844,1750.0,185.7899932861328,1712.6300048828125,185.8000030517578,1712.699951171875,26219800.0,5429100.0,132.18032836914062,45.741214752197266,140.2100067138672,46.08000183105469,140.3699951171875,46.279998779296875,138.72000122070312,45.97999954223633,139.8300018310547,46.25,3268500.0,632800.0
2019-03-19,183.62298583984375,1761.8499755859375,186.52999877929688,1761.8499755859375,188.99000549316406,1784.1600341796875,185.9199981689453,1753.510009765625,188.35000610351562,1753.510009765625,31646400.0,6364200.0,132.44427490234375,45.195255279541016,140.49000549316406,45.529998779296875,141.6999969482422,46.33000183105469,140.0,45.4900016784668,140.9600067138672,46.20000076293945,3482300.0,2231600.0
2019-03-20,185.2275848388672,1797.27001953125,188.16000366210938,1797.27001953125,189.49000549316406,1799.5,184.72999572753906,1767.030029296875,186.22999572753906,1769.93994140625,31035200.0,6265600.0,131.60525512695312,42.96179962158203,139.60000610351562,43.279998779296875,140.6999969482422,44.11000061035156,138.97999572753906,43.0099983215332,140.52999877929688,44.040000915527344,3649500.0,3729000.0
2019-03-21,192.049560546875,1819.260009765625,195.08999633789062,1819.260009765625,196.3300018310547,1823.75,189.80999755859375,1787.280029296875,190.02000427246094,1796.260009765625,51034200.0,5767800.0,133.33987426757812,43.686431884765625,141.44000244140625,44.0099983215332,142.1199951171875,44.119998931884766,138.8800048828125,43.04999923706055,139.10000610351562,43.09000015258789,3605400.0,1392400.0
2019-03-22,188.07254028320312,1764.77001953125,191.0500030517578,1764.77001953125,197.69000244140625,1818.97998046875,190.77999877929688,1763.1099853515625,195.33999633789062,1810.1700439453125,42407700.0,6363000.0,131.46383666992188,41.72098922729492,139.4499969482422,42.029998779296875,141.44000244140625,42.72999954223633,138.89999389648438,42.02000045776367,140.97000122070312,42.72999954223633,3877200.0,1579100.0
2019-03-25,185.79852294921875,1774.260009765625,188.74000549316406,1774.260009765625,191.97999572753906,1782.6800537109375,186.60000610351562,1747.5,191.50999450683594,1757.7900390625,43845300.0,5103800.0,131.2093048095703,41.840110778808594,139.17999267578125,42.150001525878906,139.91000366210938,42.47999954223633,138.35000610351562,41.90999984741211,139.05999755859375,42.099998474121094,2839800.0,954900.0
2019-03-26,183.87892150878906,1783.760009765625,186.7899932861328,1783.760009765625,192.8800048828125,1805.77001953125,184.5800018310547,1773.3599853515625,191.66000366210938,1793.0,49800500.0,4865900.0,132.1897430419922,42.41584014892578,140.22000122070312,42.72999954223633,141.02000427246094,43.27000045776367,139.4199981689453,42.47999954223633,139.92999267578125,42.75,2553700.0,1317800.0
2019-03-27,185.53274536132812,1765.699951171875,188.47000122070312,1765.699951171875,189.75999450683594,1787.5,186.5500030517578,1745.6800537109375,188.75,1784.1300048828125,29848400.0,4324800.0,131.26585388183594,42.47540283203125,139.24000549316406,42.790000915527344,140.49000549316406,43.060001373291016,138.39999389648438,42.56999969482422,140.41000366210938,42.869998931884766,3098200.0,1696300.0
2019-03-28,185.77883911132812,1773.4200439453125,188.72000122070312,1773.4200439453125,189.55999755859375,1777.9300537109375,187.52999877929688,1753.469970703125,188.9499969482422,1770.0,20780400.0,3043000.0,131.90692138671875,42.2688102722168,139.9199981689453,42.400001525878906,140.44000244140625,42.720001220703125,139.10000610351562,42.15999984741211,139.91000366210938,42.689998626708984,2663900.0,978300.0
2019-03-29,186.98968505859375,1780.75,189.9499969482422,1780.75,190.0800018310547,1792.8599853515625,188.5399932861328,1776.6300048828125,189.8300018310547,1786.5799560546875,23564000.0,3320800.0,133.01934814453125,42.10930633544922,141.10000610351562,42.2400016784668,141.22000122070312,42.36000061035156,140.14999389648438,41.97999954223633,140.5,42.29999923706055,3101400.0,908700.0
2019-04-01,188.2595977783203,1814.18994140625,191.24000549316406,1814.18994140625,191.67999267578125,1815.6700439453125,188.3800048828125,1798.72998046875,191.63999938964844,1800.1099853515625,27862000.0,4238800.0,135.09335327148438,42.847015380859375,143.3000030517578,42.97999954223633,143.41000366210938,43.02000045776367,141.50999450683594,42.630001068115234,141.50999450683594,42.68000030517578,3984300.0,1000600.0
2019-04-02,190.9962615966797,1813.97998046875,194.02000427246094,1813.97998046875,194.4600067138672,1820.0,191.0500030517578,1805.1199951171875,191.08999633789062,1811.02001953125,22765700.0,3448100.0,134.81053161621094,42.039520263671875,143.0,42.16999816894531,143.9499969482422,42.529998779296875,142.60000610351562,42.060001373291016,143.35000610351562,42.310001373291016,2404800.0,1325800.0
2019-04-03,192.3055419921875,1820.699951171875,195.35000610351562,1820.699951171875,196.5,1830.0,193.14999389648438,1809.6199951171875,193.25,1826.719970703125,23271800.0,3980600.0,135.4044647216797,42.25883865356445,143.6300048828125,42.38999938964844,144.22000122070312,42.650001525878906,143.00999450683594,42.349998474121094,143.64999389648438,42.560001373291016,2681200.0,1010500.0
2019-04-04,192.6402130126953,1818.8599853515625,195.69000244140625,1818.8599853515625,196.3699951171875,1828.75,193.13999938964844,1804.199951171875,194.7899932861328,1820.6500244140625,19114300.0,3623900.0,134.60313415527344,42.3884391784668,142.77999877929688,42.52000045776367,144.13999938964844,42.63999938964844,142.5399932861328,42.029998779296875,143.6199951171875,42.04999923706055,2771100.0,2378400.0
2019-04-05,193.92979431152344,1837.280029296875,197.0,1837.280029296875,197.10000610351562,1838.5799560546875,195.92999267578125,1825.18994140625,196.4499969482422,1829.0,18526600.0,3640500.0,135.07447814941406,42.936737060546875,143.27999877929688,43.06999969482422,143.5,43.290000915527344,142.4600067138672,43.02000045776367,143.2899932861328,43.25,2731800.0,1212200.0
2019-04-08,196.9814910888672,1849.8599853515625,200.10000610351562,1849.8599853515625,200.22999572753906,1850.199951171875,196.33999633789062,1825.1099853515625,196.4199981689453,1833.22998046875,25881700.0,3752800.0,135.17819213867188,46.455810546875,143.38999938964844,46.599998474121094,143.4199981689453,46.91999816894531,142.8699951171875,42.959999084472656,143.02000427246094,43.0,2118200.0,8331100.0
2019-04-09,196.39083862304688,1835.8399658203125,199.5,1835.8399658203125,202.85000610351562,1853.0899658203125,199.22999572753906,1831.780029296875,200.32000732421875,1845.489990234375,35768200.0,3714400.0,133.9715118408203,46.047080993652344,142.11000061035156,46.189998626708984,142.9499969482422,46.79999923706055,141.83999633789062,45.810001373291016,142.66000366210938,46.630001068115234,3038500.0,4273300.0
2019-04-10,197.49337768554688,1847.3299560546875,200.6199951171875,1847.3299560546875,200.74000549316406,1848.0,198.17999267578125,1828.81005859375,198.67999267578125,1841.0,21695300.0,2964000.0,134.8293914794922,45.93742370605469,143.02000427246094,46.08000183105469,143.5,46.22999954223633,141.97999572753906,45.86000061035156,142.1999969482422,45.86000061035156,2678000.0,1032100.0
2019-04-11,195.8494110107422,1844.0699462890625,198.9499969482422,1844.0699462890625,201.0,1849.949951171875,198.44000244140625,1840.31005859375,200.85000610351562,1848.699951171875,20900800.0,2654800.0,135.54586791992188,46.106895446777344,143.77999877929688,46.25,144.11000061035156,46.41999816894531,143.02999877929688,45.9900016784668,143.8000030517578,46.06999969482422,2942000.0,1157600.0
2019-04-12,195.77066040039062,1843.06005859375,198.8699951171875,1843.06005859375,200.13999938964844,1851.5,196.2100067138672,1841.300048828125,199.1999969482422,1848.4000244140625,27760700.0,3114400.0,136.08322143554688,46.844608306884766,144.35000610351562,46.9900016784668,144.44000244140625,47.150001525878906,143.6999969482422,46.75,144.25999450683594,46.86000061035156,2898900.0,984800.0
2019-04-15,196.1250457763672,1844.8699951171875,199.22999572753906,1844.8699951171875,199.85000610351562,1846.8499755859375,198.00999450683594,1818.9000244140625,198.5800018310547,1842.0,17536600.0,3724400.0,135.6590118408203,47.16361618041992,143.89999389648438,47.310001373291016,144.4600067138672,47.65999984741211,143.27000427246094,46.93000030517578,144.39999389648438,47.029998779296875,3603200.0,1704600.0
2019-04-16,196.14474487304688,1863.0400390625,199.25,1863.0400390625,201.3699951171875,1869.77001953125,198.55999755859375,1848.0,199.4600067138672,1851.3499755859375,25696400.0,3044600.0,136.82797241210938,47.8016357421875,145.13999938964844,47.95000076293945,145.38999938964844,48.130001068115234,144.02000427246094,47.720001220703125,144.39999389648438,47.88999938964844,6301700.0,1066300.0
2019-04-17,199.9642791748047,1864.8199462890625,203.1300048828125,1864.8199462890625,203.3800048828125,1876.469970703125,198.61000061035156,1860.43994140625,199.5399932861328,1872.989990234375,28906800.0,2893500.0,131.143310546875,47.592288970947266,139.11000061035156,47.7400016784668,141.97999572753906,48.279998779296875,136.25999450683594,47.56999969482422,137.3699951171875,48.119998931884766,12525700.0,2349500.0
2019-04-18,200.6829071044922,1861.68994140625,203.86000061035156,1861.68994140625,204.14999389648438,1870.8199462890625,202.52000427246094,1859.47998046875,203.1199951171875,1868.7900390625,24195800.0,2749900.0,132.29345703125,47.7119140625,140.3300018310547,47.86000061035156,140.49000549316406,48.029998779296875,138.6999969482422,47.56999969482422,139.0,47.779998779296875,4960000.0,1076300.0
